date,store_id,product_id,product_name,category,closing_stock,reorder_level,issue_type,severity,recommendation,reason
2025-03-31,6,1356,Britannia Cheese 16,Dairy,326,61,Overstock,Low,Transfer Excess Inventory,Closing stock (326) exceeds overstock threshold (300)
2025-03-31,6,1360,Britannia Cheese 20,Dairy,59,74,Understock,Low,Reorder / Receive Inventory,Closing stock (59) below reorder level (74)
2025-03-31,6,1362,Lay's Chips 2,Snacks,387,31,Overstock,Low,Transfer Excess Inventory,Closing stock (387) exceeds overstock threshold (300)
2025-03-31,6,1364,Lay's Chips 4,Snacks,349,74,Overstock,Low,Transfer Excess Inventory,Closing stock (349) exceeds overstock threshold (300)
2025-03-31,6,1366,Lay's Chips 6,Snacks,54,93,Understock,Medium,Reorder / Receive Inventory,Closing stock (54) below reorder level (93)
2025-03-31,6,1369,Lay's Chips 9,Snacks,72,91,Understock,Low,Reorder / Receive Inventory,Closing stock (72) below reorder level (91)
2025-03-31,6,1373,Lay's Chips 13,Snacks,328,23,Overstock,Low,Transfer Excess Inventory,Closing stock (328) exceeds overstock threshold (300)
2025-03-31,6,1374,Lay's Chips 14,Snacks,355,82,Overstock,Low,Transfer Excess Inventory,Closing stock (355) exceeds overstock threshold (300)
2025-03-31,6,1387,Kurkure Chips 7,Snacks,39,97,Understock,High,Reorder / Receive Inventory,Closing stock (39) below reorder level (97)
2025-03-31,6,1390,Kurkure Chips 10,Snacks,336,77,Overstock,Low,Transfer Excess Inventory,Closing stock (336) exceeds overstock threshold (300)
2025-03-31,6,1392,Kurkure Chips 12,Snacks,78,92,Understock,Low,Reorder / Receive Inventory,Closing stock (78) below reorder level (92)
2025-03-31,6,1393,Kurkure Chips 13,Snacks,342,33,Overstock,Low,Transfer Excess Inventory,Closing stock (342) exceeds overstock threshold (300)
2025-03-31,6,1399,Kurkure Chips 19,Snacks,329,79,Overstock,Low,Transfer Excess Inventory,Closing stock (329) exceeds overstock threshold (300)
2025-03-31,6,1401,Britannia Biscuits 1,Snacks,79,87,Understock,Low,Reorder / Receive Inventory,Closing stock (79) below reorder level (87)
2025-03-31,6,1403,Britannia Biscuits 3,Snacks,319,39,Overstock,Low,Transfer Excess Inventory,Closing stock (319) exceeds overstock threshold (300)
2025-03-31,6,1406,Britannia Biscuits 6,Snacks,56,94,Understock,Medium,Reorder / Receive Inventory,Closing stock (56) below reorder level (94)
2025-03-31,6,1409,Britannia Biscuits 9,Snacks,372,84,Overstock,Low,Transfer Excess Inventory,Closing stock (372) exceeds overstock threshold (300)
2025-03-31,6,1410,Britannia Biscuits 10,Snacks,336,100,Overstock,Low,Transfer Excess Inventory,Closing stock (336) exceeds overstock threshold (300)
2025-03-31,6,1415,Britannia Biscuits 15,Snacks,361,68,Overstock,Low,Transfer Excess Inventory,Closing stock (361) exceeds overstock threshold (300)
2025-03-31,6,1422,Parle Biscuits 2,Snacks,319,21,Overstock,Low,Transfer Excess Inventory,Closing stock (319) exceeds overstock threshold (300)
2025-03-31,6,1423,Parle Biscuits 3,Snacks,308,74,Overstock,Low,Transfer Excess Inventory,Closing stock (308) exceeds overstock threshold (300)
2025-03-31,6,1427,Parle Biscuits 7,Snacks,342,39,Overstock,Low,Transfer Excess Inventory,Closing stock (342) exceeds overstock threshold (300)
2025-03-31,6,1432,Parle Biscuits 12,Snacks,43,64,Understock,Medium,Reorder / Receive Inventory,Closing stock (43) below reorder level (64)
2025-03-31,6,1434,Parle Biscuits 14,Snacks,322,88,Overstock,Low,Transfer Excess Inventory,Closing stock (322) exceeds overstock threshold (300)
2025-03-31,6,1440,Parle Biscuits 20,Snacks,71,79,Understock,Low,Reorder / Receive Inventory,Closing stock (71) below reorder level (79)
2025-03-31,6,1441,Tata Tea Tea 1,Beverages,59,88,Understock,Medium,Reorder / Receive Inventory,Closing stock (59) below reorder level (88)
2025-03-31,6,1442,Tata Tea Tea 2,Beverages,356,96,Overstock,Low,Transfer Excess Inventory,Closing stock (356) exceeds overstock threshold (300)
2025-03-31,6,1450,Tata Tea Tea 10,Beverages,352,34,Overstock,Low,Transfer Excess Inventory,Closing stock (352) exceeds overstock threshold (300)
2025-03-31,6,1457,Tata Tea Tea 17,Beverages,349,98,Overstock,Low,Transfer Excess Inventory,Closing stock (349) exceeds overstock threshold (300)
2025-03-31,6,1458,Tata Tea Tea 18,Beverages,333,74,Overstock,Low,Transfer Excess Inventory,Closing stock (333) exceeds overstock threshold (300)
2025-03-31,6,1459,Tata Tea Tea 19,Beverages,301,66,Overstock,Low,Transfer Excess Inventory,Closing stock (301) exceeds overstock threshold (300)
2025-03-31,6,1461,Red Label Tea 1,Beverages,351,95,Overstock,Low,Transfer Excess Inventory,Closing stock (351) exceeds overstock threshold (300)
2025-03-31,6,1464,Red Label Tea 4,Beverages,357,78,Overstock,Low,Transfer Excess Inventory,Closing stock (357) exceeds overstock threshold (300)
2025-03-31,6,1466,Red Label Tea 6,Beverages,314,49,Overstock,Low,Transfer Excess Inventory,Closing stock (314) exceeds overstock threshold (300)
2025-03-31,6,1467,Red Label Tea 7,Beverages,365,37,Overstock,Low,Transfer Excess Inventory,Closing stock (365) exceeds overstock threshold (300)
2025-03-31,6,1478,Red Label Tea 18,Beverages,315,79,Overstock,Low,Transfer Excess Inventory,Closing stock (315) exceeds overstock threshold (300)
2025-03-31,6,1479,Red Label Tea 19,Beverages,49,60,Understock,Low,Reorder / Receive Inventory,Closing stock (49) below reorder level (60)
2025-03-31,6,1481,Nescafe Coffee 1,Beverages,315,68,Overstock,Low,Transfer Excess Inventory,Closing stock (315) exceeds overstock threshold (300)
2025-03-31,6,1486,Nescafe Coffee 6,Beverages,314,55,Overstock,Low,Transfer Excess Inventory,Closing stock (314) exceeds overstock threshold (300)
2025-03-31,6,1487,Nescafe Coffee 7,Beverages,371,93,Overstock,Low,Transfer Excess Inventory,Closing stock (371) exceeds overstock threshold (300)
2025-03-31,6,1491,Nescafe Coffee 11,Beverages,376,35,Overstock,Low,Transfer Excess Inventory,Closing stock (376) exceeds overstock threshold (300)
2025-03-31,6,1496,Nescafe Coffee 16,Beverages,354,29,Overstock,Low,Transfer Excess Inventory,Closing stock (354) exceeds overstock threshold (300)
2025-03-31,6,1497,Nescafe Coffee 17,Beverages,308,35,Overstock,Low,Transfer Excess Inventory,Closing stock (308) exceeds overstock threshold (300)
2025-03-31,6,1499,Nescafe Coffee 19,Beverages,322,53,Overstock,Low,Transfer Excess Inventory,Closing stock (322) exceeds overstock threshold (300)
2025-03-31,6,1500,Nescafe Coffee 20,Beverages,312,44,Overstock,Low,Transfer Excess Inventory,Closing stock (312) exceeds overstock threshold (300)
2025-03-31,6,1502,Bru Coffee 2,Beverages,302,50,Overstock,Low,Transfer Excess Inventory,Closing stock (302) exceeds overstock threshold (300)
2025-03-31,6,1510,Bru Coffee 10,Beverages,363,100,Overstock,Low,Transfer Excess Inventory,Closing stock (363) exceeds overstock threshold (300)
2025-03-31,6,1514,Bru Coffee 14,Beverages,313,22,Overstock,Low,Transfer Excess Inventory,Closing stock (313) exceeds overstock threshold (300)
2025-03-31,6,1515,Bru Coffee 15,Beverages,319,21,Overstock,Low,Transfer Excess Inventory,Closing stock (319) exceeds overstock threshold (300)
2025-03-31,6,1516,Bru Coffee 16,Beverages,365,92,Overstock,Low,Transfer Excess Inventory,Closing stock (365) exceeds overstock threshold (300)
2025-03-31,6,1518,Bru Coffee 18,Beverages,79,89,Understock,Low,Reorder / Receive Inventory,Closing stock (79) below reorder level (89)
2025-03-31,6,1521,Dove Soap 1,Personal Care,313,97,Overstock,Low,Transfer Excess Inventory,Closing stock (313) exceeds overstock threshold (300)
2025-03-31,6,1522,Dove Soap 2,Personal Care,314,79,Overstock,Low,Transfer Excess Inventory,Closing stock (314) exceeds overstock threshold (300)
2025-03-31,6,1524,Dove Soap 4,Personal Care,327,20,Overstock,Low,Transfer Excess Inventory,Closing stock (327) exceeds overstock threshold (300)
2025-03-31,6,1525,Dove Soap 5,Personal Care,337,80,Overstock,Low,Transfer Excess Inventory,Closing stock (337) exceeds overstock threshold (300)
2025-03-31,6,1545,Lux Soap 5,Personal Care,342,50,Overstock,Low,Transfer Excess Inventory,Closing stock (342) exceeds overstock threshold (300)
2025-03-31,6,1547,Lux Soap 7,Personal Care,360,99,Overstock,Low,Transfer Excess Inventory,Closing stock (360) exceeds overstock threshold (300)
2025-03-31,6,1548,Lux Soap 8,Personal Care,336,42,Overstock,Low,Transfer Excess Inventory,Closing stock (336) exceeds overstock threshold (300)
2025-03-31,6,1553,Lux Soap 13,Personal Care,328,66,Overstock,Low,Transfer Excess Inventory,Closing stock (328) exceeds overstock threshold (300)
2025-03-31,6,1555,Lux Soap 15,Personal Care,314,91,Overstock,Low,Transfer Excess Inventory,Closing stock (314) exceeds overstock threshold (300)
2025-03-31,6,1557,Lux Soap 17,Personal Care,319,20,Overstock,Low,Transfer Excess Inventory,Closing stock (319) exceeds overstock threshold (300)
2025-03-31,6,1558,Lux Soap 18,Personal Care,329,82,Overstock,Low,Transfer Excess Inventory,Closing stock (329) exceeds overstock threshold (300)
2025-03-31,6,1560,Lux Soap 20,Personal Care,330,64,Overstock,Low,Transfer Excess Inventory,Closing stock (330) exceeds overstock threshold (300)
2025-03-31,6,1564,Lifebuoy Soap 4,Personal Care,38,84,Understock,Medium,Reorder / Receive Inventory,Closing stock (38) below reorder level (84)
2025-03-31,6,1565,Lifebuoy Soap 5,Personal Care,354,57,Overstock,Low,Transfer Excess Inventory,Closing stock (354) exceeds overstock threshold (300)
2025-03-31,6,1568,Lifebuoy Soap 8,Personal Care,67,85,Understock,Low,Reorder / Receive Inventory,Closing stock (67) below reorder level (85)
2025-03-31,6,1573,Lifebuoy Soap 13,Personal Care,376,69,Overstock,Low,Transfer Excess Inventory,Closing stock (376) exceeds overstock threshold (300)
2025-03-31,6,1575,Lifebuoy Soap 15,Personal Care,320,54,Overstock,Low,Transfer Excess Inventory,Closing stock (320) exceeds overstock threshold (300)
2025-03-31,6,1577,Lifebuoy Soap 17,Personal Care,48,98,Understock,Medium,Reorder / Receive Inventory,Closing stock (48) below reorder level (98)
2025-03-31,6,1578,Lifebuoy Soap 18,Personal Care,363,64,Overstock,Low,Transfer Excess Inventory,Closing stock (363) exceeds overstock threshold (300)
2025-03-31,6,1580,Lifebuoy Soap 20,Personal Care,353,94,Overstock,Low,Transfer Excess Inventory,Closing stock (353) exceeds overstock threshold (300)
2025-03-31,6,1581,Clinic Plus Shampoo 1,Personal Care,352,66,Overstock,Low,Transfer Excess Inventory,Closing stock (352) exceeds overstock threshold (300)
2025-03-31,6,1582,Clinic Plus Shampoo 2,Personal Care,333,68,Overstock,Low,Transfer Excess Inventory,Closing stock (333) exceeds overstock threshold (300)
2025-03-31,6,1584,Clinic Plus Shampoo 4,Personal Care,323,29,Overstock,Low,Transfer Excess Inventory,Closing stock (323) exceeds overstock threshold (300)
2025-03-31,6,1587,Clinic Plus Shampoo 7,Personal Care,347,63,Overstock,Low,Transfer Excess Inventory,Closing stock (347) exceeds overstock threshold (300)
2025-03-31,6,1593,Clinic Plus Shampoo 13,Personal Care,329,84,Overstock,Low,Transfer Excess Inventory,Closing stock (329) exceeds overstock threshold (300)
2025-03-31,6,1610,Pantene Shampoo 10,Personal Care,361,40,Overstock,Low,Transfer Excess Inventory,Closing stock (361) exceeds overstock threshold (300)
2025-03-31,6,1613,Pantene Shampoo 13,Personal Care,361,74,Overstock,Low,Transfer Excess Inventory,Closing stock (361) exceeds overstock threshold (300)
2025-03-31,6,1615,Pantene Shampoo 15,Personal Care,339,92,Overstock,Low,Transfer Excess Inventory,Closing stock (339) exceeds overstock threshold (300)
2025-03-31,6,1616,Pantene Shampoo 16,Personal Care,57,76,Understock,Low,Reorder / Receive Inventory,Closing stock (57) below reorder level (76)
2025-03-31,6,1625,Head & Shoulders Shampoo 5,Personal Care,347,77,Overstock,Low,Transfer Excess Inventory,Closing stock (347) exceeds overstock threshold (300)
2025-03-31,6,1631,Head & Shoulders Shampoo 11,Personal Care,311,64,Overstock,Low,Transfer Excess Inventory,Closing stock (311) exceeds overstock threshold (300)
2025-03-31,6,1635,Head & Shoulders Shampoo 15,Personal Care,334,20,Overstock,Low,Transfer Excess Inventory,Closing stock (334) exceeds overstock threshold (300)
2025-03-31,6,1637,Head & Shoulders Shampoo 17,Personal Care,350,94,Overstock,Low,Transfer Excess Inventory,Closing stock (350) exceeds overstock threshold (300)
2025-03-31,6,1638,Head & Shoulders Shampoo 18,Personal Care,327,60,Overstock,Low,Transfer Excess Inventory,Closing stock (327) exceeds overstock threshold (300)
2025-03-31,6,1640,Head & Shoulders Shampoo 20,Personal Care,313,63,Overstock,Low,Transfer Excess Inventory,Closing stock (313) exceeds overstock threshold (300)
2025-03-31,6,1644,Colgate Toothpaste 4,Personal Care,356,94,Overstock,Low,Transfer Excess Inventory,Closing stock (356) exceeds overstock threshold (300)
2025-03-31,6,1645,Colgate Toothpaste 5,Personal Care,357,87,Overstock,Low,Transfer Excess Inventory,Closing stock (357) exceeds overstock threshold (300)
2025-03-31,6,1647,Colgate Toothpaste 7,Personal Care,359,22,Overstock,Low,Transfer Excess Inventory,Closing stock (359) exceeds overstock threshold (300)
2025-03-31,6,1649,Colgate Toothpaste 9,Personal Care,354,25,Overstock,Low,Transfer Excess Inventory,Closing stock (354) exceeds overstock threshold (300)
2025-03-31,6,1651,Colgate Toothpaste 11,Personal Care,345,27,Overstock,Low,Transfer Excess Inventory,Closing stock (345) exceeds overstock threshold (300)
2025-03-31,6,1654,Colgate Toothpaste 14,Personal Care,387,59,Overstock,Low,Transfer Excess Inventory,Closing stock (387) exceeds overstock threshold (300)
2025-03-31,6,1655,Colgate Toothpaste 15,Personal Care,318,42,Overstock,Low,Transfer Excess Inventory,Closing stock (318) exceeds overstock threshold (300)
2025-03-31,6,1656,Colgate Toothpaste 16,Personal Care,345,45,Overstock,Low,Transfer Excess Inventory,Closing stock (345) exceeds overstock threshold (300)
2025-03-31,6,1660,Colgate Toothpaste 20,Personal Care,325,82,Overstock,Low,Transfer Excess Inventory,Closing stock (325) exceeds overstock threshold (300)
2025-03-31,6,1664,Pepsodent Toothpaste 4,Personal Care,314,89,Overstock,Low,Transfer Excess Inventory,Closing stock (314) exceeds overstock threshold (300)
2025-03-31,6,1668,Pepsodent Toothpaste 8,Personal Care,323,93,Overstock,Low,Transfer Excess Inventory,Closing stock (323) exceeds overstock threshold (300)
2025-03-31,6,1670,Pepsodent Toothpaste 10,Personal Care,314,39,Overstock,Low,Transfer Excess Inventory,Closing stock (314) exceeds overstock threshold (300)
2025-03-31,6,1680,Pepsodent Toothpaste 20,Personal Care,339,67,Overstock,Low,Transfer Excess Inventory,Closing stock (339) exceeds overstock threshold (300)
2025-03-31,6,1681,Surf Excel Detergent 1,Household,312,56,Overstock,Low,Transfer Excess Inventory,Closing stock (312) exceeds overstock threshold (300)
2025-03-31,6,1685,Surf Excel Detergent 5,Household,377,47,Overstock,Low,Transfer Excess Inventory,Closing stock (377) exceeds overstock threshold (300)
2025-03-31,6,1687,Surf Excel Detergent 7,Household,312,51,Overstock,Low,Transfer Excess Inventory,Closing stock (312) exceeds overstock threshold (300)
2025-03-31,6,1694,Surf Excel Detergent 14,Household,69,77,Understock,Low,Reorder / Receive Inventory,Closing stock (69) below reorder level (77)
2025-03-31,6,1697,Surf Excel Detergent 17,Household,329,53,Overstock,Low,Transfer Excess Inventory,Closing stock (329) exceeds overstock threshold (300)
2025-03-31,6,1699,Surf Excel Detergent 19,Household,328,59,Overstock,Low,Transfer Excess Inventory,Closing stock (328) exceeds overstock threshold (300)
2025-03-31,6,1700,Surf Excel Detergent 20,Household,334,79,Overstock,Low,Transfer Excess Inventory,Closing stock (334) exceeds overstock threshold (300)
2025-03-31,6,1710,Ariel Detergent 10,Household,355,89,Overstock,Low,Transfer Excess Inventory,Closing stock (355) exceeds overstock threshold (300)
2025-03-31,6,1711,Ariel Detergent 11,Household,378,97,Overstock,Low,Transfer Excess Inventory,Closing stock (378) exceeds overstock threshold (300)
2025-03-31,6,1713,Ariel Detergent 13,Household,33,52,Understock,Low,Reorder / Receive Inventory,Closing stock (33) below reorder level (52)
2025-03-31,6,1715,Ariel Detergent 15,Household,61,70,Understock,Low,Reorder / Receive Inventory,Closing stock (61) below reorder level (70)
2025-03-31,6,1718,Ariel Detergent 18,Household,81,99,Understock,Low,Reorder / Receive Inventory,Closing stock (81) below reorder level (99)
2025-03-31,6,1719,Ariel Detergent 19,Household,58,92,Understock,Medium,Reorder / Receive Inventory,Closing stock (58) below reorder level (92)
2025-03-31,6,1722,Wheel Detergent 2,Household,316,87,Overstock,Low,Transfer Excess Inventory,Closing stock (316) exceeds overstock threshold (300)
2025-03-31,6,1723,Wheel Detergent 3,Household,363,48,Overstock,Low,Transfer Excess Inventory,Closing stock (363) exceeds overstock threshold (300)
2025-03-31,6,1731,Wheel Detergent 11,Household,339,54,Overstock,Low,Transfer Excess Inventory,Closing stock (339) exceeds overstock threshold (300)
2025-03-31,6,1733,Wheel Detergent 13,Household,314,58,Overstock,Low,Transfer Excess Inventory,Closing stock (314) exceeds overstock threshold (300)
2025-03-31,6,1735,Wheel Detergent 15,Household,77,79,Understock,Low,Reorder / Receive Inventory,Closing stock (77) below reorder level (79)
2025-03-31,6,1742,Vim Dishwash 2,Household,317,56,Overstock,Low,Transfer Excess Inventory,Closing stock (317) exceeds overstock threshold (300)
2025-03-31,6,1743,Vim Dishwash 3,Household,336,73,Overstock,Low,Transfer Excess Inventory,Closing stock (336) exceeds overstock threshold (300)
2025-03-31,6,1744,Vim Dishwash 4,Household,57,61,Understock,Low,Reorder / Receive Inventory,Closing stock (57) below reorder level (61)
